Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:py_rel	CBF:px_rel	CBF:omega_safe
439.860	16:40:44.290	37.196081659	-3.620282582	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
440.110	16:40:44.540	37.196081589	-3.620282802	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
440.360	16:40:44.790	37.196081589	-3.620282934	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
440.610	16:40:45.040	37.196081589	-3.620282934	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
440.860	16:40:45.290	37.196081590	-3.620282935	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
441.110	16:40:45.540	37.196081660	-3.620283286	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
441.360	16:40:45.790	37.196081660	-3.620283286	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
441.610	16:40:46.040	37.196081766	-3.620283374	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
441.860	16:40:46.290	37.196081766	-3.620283375	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
442.110	16:40:46.540	37.196081766	-3.620283375	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
442.360	16:40:46.790	37.196081942	-3.620283727	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
442.610	16:40:47.040	37.196081942	-3.620283727	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
442.860	16:40:47.290	37.196081943	-3.620283815	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
443.110	16:40:47.540	37.196081943	-3.620283947	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
443.360	16:40:47.790	37.196082048	-3.620283947	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
443.610	16:40:48.040	37.196081873	-3.620283948	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
443.860	16:40:48.290	37.196081768	-3.620283948	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
444.110	16:40:48.540	37.196081874	-3.620284080	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
444.360	16:40:48.790	37.196081874	-3.620284168	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
444.610	16:40:49.040	37.196081769	-3.620284300	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
444.860	16:40:49.290	37.196081874	-3.620284301	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
445.110	16:40:49.540	37.196081874	-3.620284301	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
445.360	16:40:49.790	37.196081874	-3.620284301	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
445.610	16:40:50.040	37.196081770	-3.620284521	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
445.860	16:40:50.290	37.196081770	-3.620284521	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
446.110	16:40:50.540	37.196081876	-3.620284610	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
446.360	16:40:50.790	37.196081876	-3.620284610	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
446.610	16:40:51.040	37.196081771	-3.620284742	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
446.860	16:40:51.290	37.196081666	-3.620284742	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
447.110	16:40:51.540	37.196081596	-3.620284743	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
447.360	16:40:51.790	37.196081596	-3.620284743	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
447.610	16:40:52.040	37.196081421	-3.620284831	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
447.860	16:40:52.290	37.196081421	-3.620284831	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
448.110	16:40:52.540	37.196081316	-3.620284832	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
448.360	16:40:52.790	37.196081316	-3.620284832	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
448.610	16:40:53.040	37.196081422	-3.620284964	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
448.860	16:40:53.290	37.196081317	-3.620284833	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
449.110	16:40:53.540	37.196081247	-3.620284833	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
449.360	16:40:53.790	37.196081247	-3.620284834	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
449.610	16:40:54.040	37.196081247	-3.620284966	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
449.860	16:40:54.290	37.196081247	-3.620284966	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
450.110	16:40:54.540	37.196081072	-3.620285186	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
450.360	16:40:54.790	37.196081072	-3.620285186	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
450.610	16:40:55.040	37.196080968	-3.620285187	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
450.860	16:40:55.290	37.196080792	-3.620285099	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
451.110	16:40:55.540	37.196080792	-3.620285099	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
451.360	16:40:55.790	37.196080792	-3.620285099	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
451.610	16:40:56.040	37.196080513	-3.620285320	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
451.860	16:40:56.290	37.196080443	-3.620285408	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
452.110	16:40:56.540	37.196080513	-3.620285540	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
452.360	16:40:56.790	37.196080513	-3.620285540	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
452.610	16:40:57.040	37.196080513	-3.620285540	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
452.860	16:40:57.290	37.196080513	-3.620285540	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
453.110	16:40:57.540	37.196080514	-3.620286199	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
453.360	16:40:57.790	37.196080514	-3.620286199	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
453.610	16:40:58.040	37.196080514	-3.620286199	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
453.860	16:40:58.290	37.196080514	-3.620286199	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
454.110	16:40:58.540	37.196080514	-3.620286199	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
454.360	16:40:58.790	37.196080164	-3.620286903	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
454.610	16:40:59.040	37.196080059	-3.620287123	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
454.860	16:40:59.290	37.196079709	-3.620286991	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
455.110	16:40:59.540	37.196079183	-3.620286553	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
455.360	16:40:59.790	37.196078902	-3.620286334	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
455.610	16:41:0.040	37.196078902	-3.620286334	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
455.860	16:41:0.290	37.196078902	-3.620286334	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
456.110	16:41:0.540	37.196078902	-3.620286334	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
456.360	16:41:0.790	37.196077745	-3.620286336	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
456.610	16:41:1.040	37.196077289	-3.620286336	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
456.860	16:41:1.290	37.196076763	-3.620286205	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
457.110	16:41:1.540	37.196076483	-3.620286117	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
457.360	16:41:1.790	37.196076132	-3.620286337	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
